opinion_id,author,recomendation,score,pros,cons,usefull,useless,publish_date,purchase_date
13530217,Użytkownik Ceneo,Polecam,5.0,"['głośność pracy', 'jakość wykończenia', 'klasa energetyczna', 'oświetlenie', 'pojemność', 'wygoda']",[],0,0,2020-12-08 20:43:31,
16139679,swdmfan,Nie polecam,1.0,['pojemność'],"['głośność pracy', 'jakość wykończenia', 'klasa energetyczna']",0,0,2022-05-27 17:29:02,
